lats,lons
25.46,-104.06
25.46,-104.02
25.46,-103.98
25.46,-103.93
25.46,-103.89
25.46,-103.84
25.46,-103.8
25.46,-103.75
25.46,-103.7
25.46,-103.66
25.46,-103.62
25.46,-103.57
25.46,-103.53
25.46,-103.48
25.46,-103.44
25.46,-103.39
25.46,-103.34
25.46,-103.3
25.46,-103.26
25.46,-103.21
25.46,-103.17
25.46,-103.12
25.46,-103.08
25.46,-103.03
25.46,-102.98
25.46,-102.94
25.46,-102.9
25.46,-102.85
25.46,-102.81
25.46,-102.76
25.46,-102.72
25.46,-102.67
25.46,-102.62
25.46,-102.58
25.46,-102.53
25.46,-102.49
25.46,-102.45
25.46,-102.4
25.46,-102.36
25.46,-102.31
25.46,-102.27
25.46,-102.22
25.46,-102.18
25.46,-102.13
25.46,-102.09
25.46,-102.04
25.46,-102.0
25.46,-101.95
25.46,-101.91
25.46,-101.86
25.46,-101.81
25.46,-101.77
25.46,-101.73
25.46,-101.68
25.46,-101.64
25.46,-101.59
25.46,-101.55
25.46,-101.5
25.46,-101.45
25.46,-101.41
25.46,-101.37
25.46,-101.32
25.46,-101.28
25.46,-101.23
25.46,-101.19
25.46,-101.14
25.46,-101.09
25.46,-101.05
25.46,-101.0
25.46,-100.96
25.46,-100.92
25.46,-100.87
25.46,-100.83
25.46,-100.78
25.46,-100.73
25.46,-100.69
25.46,-100.65
25.46,-100.6
25.46,-100.56
25.46,-100.51
25.46,-100.47
25.46,-100.42
25.46,-100.38
25.46,-100.33
25.46,-100.28
25.46,-100.24
25.46,-100.2
25.46,-100.15
25.46,-100.11
25.46,-100.06
25.46,-100.02
25.46,-99.97
25.46,-99.93
25.46,-99.88
25.46,-99.84
25.46,-99.79
25.46,-99.75
25.46,-99.7
25.46,-99.66
25.46,-99.61
25.46,-99.56
25.46,-99.52
25.46,-99.48
25.46,-99.43
25.46,-99.39
25.46,-99.34
25.46,-99.3
25.46,-99.25
25.46,-99.21
25.46,-99.16
25.46,-99.12
25.46,-99.07
25.46,-99.03
25.46,-98.98
25.46,-98.94
25.46,-98.89
25.46,-98.84
25.46,-98.8
25.46,-98.75
25.46,-98.71
25.46,-98.67
25.46,-98.62
25.46,-98.58
25.46,-98.53
25.46,-98.48
25.46,-98.44
25.46,-98.4
25.46,-98.35
25.46,-98.31
25.46,-98.26
25.46,-98.22
25.46,-98.17
25.46,-98.12
25.46,-98.08
25.46,-98.03
25.46,-97.99
25.46,-97.95
25.46,-97.9
25.46,-97.86
25.46,-97.81
25.46,-97.77
25.46,-97.72
25.46,-97.68
25.46,-97.63
25.46,-97.59
25.46,-97.54
25.46,-97.5
25.46,-97.45
25.46,-97.41
25.46,-97.36
25.46,-97.31
25.46,-97.27
25.46,-97.23
25.46,-97.18
25.46,-97.14
25.46,-97.09
25.46,-97.05
25.46,-97.0
25.46,-96.96
25.46,-96.91
25.46,-96.87
25.46,-96.82
25.46,-96.78
25.46,-96.73
25.46,-96.69
25.46,-96.64
25.46,-96.59
25.46,-96.55
25.46,-96.5
25.46,-96.46
25.46,-96.42
25.46,-96.37
25.46,-96.33
25.46,-96.28
25.46,-96.23
25.46,-96.19
25.46,-96.15
25.46,-96.1
25.46,-96.06
25.46,-96.01
25.46,-95.97
25.46,-95.92
25.46,-95.88
25.46,-95.83
25.46,-95.78
25.46,-95.74
25.46,-95.7
25.46,-95.65
25.46,-95.61
25.46,-95.56
25.46,-95.52
25.46,-95.47
25.46,-95.43
25.46,-95.38
25.46,-95.34
25.46,-95.29
25.46,-95.25
25.46,-95.2
25.46,-95.16
25.46,-95.11
25.46,-95.06
25.46,-95.02
25.46,-94.98
25.46,-94.93
25.46,-94.89
25.46,-94.84
25.46,-94.8
25.46,-94.75
25.46,-94.71
25.46,-94.66
25.46,-94.62
25.46,-94.57
25.46,-94.53
25.46,-94.48
25.46,-94.44
25.46,-94.39
25.46,-94.34
25.46,-94.3
25.46,-94.25
25.46,-94.21
25.46,-94.17
25.46,-94.12
25.46,-94.08
25.46,-94.03
25.46,-93.98
25.46,-93.94
25.46,-93.9
25.46,-93.85
25.46,-93.81
25.46,-93.76
25.46,-93.72
25.46,-93.67
25.46,-93.62
25.46,-93.58
25.46,-93.53
25.46,-93.49
25.46,-93.45
25.46,-93.4
25.46,-93.36
25.46,-93.31
25.46,-93.27
25.46,-93.22
25.46,-93.18
25.46,-93.13
25.46,-93.09
25.46,-93.04
25.46,-93.0
25.46,-92.95
25.46,-92.91
25.46,-92.86
25.46,-92.81
25.46,-92.77
25.46,-92.73
25.46,-92.68
25.46,-92.64
25.46,-92.59
25.46,-92.55
25.46,-92.5
25.46,-92.46
25.46,-92.41
25.46,-92.37
25.46,-92.32
25.46,-92.28
25.46,-92.23
25.46,-92.19
25.46,-92.14
25.46,-92.09
25.46,-92.05
25.46,-92.01
25.46,-91.96
25.46,-91.92
25.46,-91.87
25.46,-91.83
25.46,-91.78
25.46,-91.73
25.46,-91.69
25.46,-91.65
25.46,-91.6
25.46,-91.56
25.46,-91.51
25.46,-91.47
25.46,-91.42
25.46,-91.38
25.46,-91.33
25.46,-91.28
25.46,-91.24
25.46,-91.2
25.46,-91.15
25.46,-91.11
25.46,-91.06
25.46,-91.02
25.46,-90.97
25.46,-90.93
25.46,-90.88
25.46,-90.84
25.46,-90.79
25.46,-90.75
25.46,-90.7
25.46,-90.66
25.46,-90.61
25.46,-90.56
25.46,-90.52
25.46,-90.48
25.46,-90.43
25.46,-90.39
25.46,-90.34
25.46,-90.3
25.46,-90.25
25.46,-90.21
25.46,-90.16
25.46,-90.12
25.46,-90.07
25.46,-90.03
25.46,-89.98
25.46,-89.94
25.46,-89.89
25.46,-89.84
25.46,-89.8
25.46,-89.76
25.46,-89.71
25.46,-89.67
25.46,-89.62
25.46,-89.58
25.46,-89.53
25.46,-89.48
25.46,-89.44
25.46,-89.4
25.46,-89.35
25.46,-89.31
25.46,-89.26
25.46,-89.22
25.46,-89.17
25.46,-89.12
25.46,-89.08
25.46,-89.03
25.46,-88.99
25.46,-88.95
25.46,-88.9
25.46,-88.86
25.46,-88.81
25.46,-88.77
25.46,-88.72
25.46,-88.68
25.46,-88.63
25.46,-88.59
25.46,-88.54
25.46,-88.5
25.46,-88.45
25.46,-88.41
25.46,-88.36
25.46,-88.31
25.46,-88.27
25.46,-88.23
25.46,-88.18
25.46,-88.14
25.46,-88.09
25.46,-88.05
25.46,-88.0
25.46,-87.96
25.46,-87.91
25.46,-87.87
25.46,-87.82
25.46,-87.78
25.46,-87.73
25.46,-87.69
25.46,-87.64
25.46,-87.59
25.46,-87.55
25.46,-87.51
25.46,-87.46
25.46,-87.42
25.46,-87.37
25.46,-87.33
25.46,-87.28
25.46,-87.23
25.46,-87.19
25.46,-87.15
25.46,-87.1
25.46,-87.06
25.46,-87.01
25.46,-86.97
25.46,-86.92
25.46,-86.88
25.46,-86.83
25.46,-86.78
25.46,-86.74
25.46,-86.7
25.46,-86.65
25.46,-86.61
25.46,-86.56
25.46,-86.52
25.46,-86.47
25.46,-86.43
25.46,-86.38
25.46,-86.34
25.46,-86.29
25.46,-86.25
25.46,-86.2
25.46,-86.16
25.46,-86.11
25.46,-86.06
25.46,-86.02
25.46,-85.98
25.46,-85.93
25.46,-85.89
25.46,-85.84
25.46,-85.8
25.51,-117.34
25.51,-117.3
25.51,-117.25
25.51,-117.2
25.51,-117.16
25.51,-117.12
25.51,-117.07
25.51,-117.03
25.51,-116.98
25.51,-116.94
25.51,-116.89
25.51,-116.84
25.51,-116.8
25.51,-116.76
25.51,-116.71
25.51,-116.67
25.51,-116.62
25.51,-116.58
25.51,-116.53
25.51,-116.48
25.51,-116.44
25.51,-116.4
25.51,-116.35
25.51,-116.31
25.51,-116.26
25.51,-116.22
25.51,-116.17
25.51,-116.12
25.51,-116.08
25.51,-116.03
25.51,-115.99
25.51,-115.95
25.51,-115.9
25.51,-115.86
25.51,-115.81
25.51,-115.77
25.51,-115.72
25.51,-115.67
25.51,-115.63
25.51,-115.59
25.51,-115.54
25.51,-115.5
25.51,-115.45
25.51,-115.41
25.51,-115.36
25.51,-115.31
25.51,-115.27
25.51,-115.23
25.51,-115.18
25.51,-115.14
25.51,-115.09
25.51,-115.05
25.51,-115.0
25.51,-114.95
25.51,-114.91
25.51,-114.87
25.51,-114.82
25.51,-114.78
25.51,-114.73
25.51,-114.69
25.51,-114.64
25.51,-114.59
25.51,-114.55
25.51,-114.51
25.51,-114.46
25.51,-114.42
25.51,-114.37
25.51,-114.33
25.51,-114.28
25.51,-114.23
25.51,-114.19
25.51,-114.15
25.51,-114.1
25.51,-114.06
25.51,-114.01
25.51,-113.97
25.51,-113.92
25.51,-113.88
25.51,-113.83
25.51,-113.78
25.51,-113.74
25.51,-113.7
25.51,-113.65
25.51,-113.61
25.51,-113.56
25.51,-113.52
25.51,-113.47
25.51,-113.42
25.51,-113.38
25.51,-113.34
25.51,-113.29
25.51,-113.25
25.51,-113.2
25.51,-113.16
25.51,-113.11
25.51,-113.06
25.51,-113.02
25.51,-112.98
25.51,-112.93
25.51,-112.89
25.51,-112.84
25.51,-112.8
25.51,-112.75
25.51,-112.7
25.51,-112.66
25.51,-112.62
25.51,-112.57
25.51,-112.53
25.51,-112.48
25.51,-112.44
25.51,-112.39
25.51,-112.34
25.51,-112.3
25.51,-112.26
25.51,-112.21
25.51,-112.17
25.51,-112.12
25.51,-112.08
25.51,-112.03
25.51,-111.98
25.51,-111.94
25.51,-111.9
25.51,-111.85
25.51,-111.81
25.51,-111.76
25.51,-111.72
25.51,-111.67
25.51,-111.62
25.51,-111.58
25.51,-111.53
25.51,-111.49
25.51,-111.45
25.51,-111.4
25.51,-111.36
25.51,-111.31
25.51,-111.27
25.51,-111.22
25.51,-111.17
25.51,-111.13
25.51,-111.09
25.51,-111.04
25.51,-111.0
25.51,-110.95
25.51,-110.91
25.51,-110.86
25.51,-110.81
25.51,-110.77
25.51,-110.73
25.51,-110.68
25.51,-110.64
25.51,-110.59
25.51,-110.55
25.51,-110.5
25.51,-110.45
25.51,-110.41
25.51,-110.37
25.51,-110.32
25.51,-110.28
25.51,-110.23
25.51,-110.19
25.51,-110.14
25.51,-110.09
25.51,-110.05
25.51,-110.01
25.51,-109.96
25.51,-109.92
25.51,-109.87
25.51,-109.83
25.51,-109.78
25.51,-109.73
25.51,-109.69
25.51,-109.65
25.51,-109.6
25.51,-109.56
25.51,-109.51
25.51,-109.47
25.51,-109.42
25.51,-109.38
25.51,-109.33
25.51,-109.28
25.51,-109.24
25.51,-109.2
25.51,-109.15
25.51,-109.11
25.51,-109.06
25.51,-109.02
25.51,-108.97
25.51,-108.93
25.51,-108.88
25.51,-108.84
25.51,-108.79
25.51,-108.75
25.51,-108.7
25.51,-108.66
25.51,-108.61
25.51,-108.56
25.51,-108.52
25.51,-108.48
25.51,-108.43
25.51,-108.39
25.51,-108.34
25.51,-108.3
25.51,-108.25
25.51,-108.2
25.51,-108.16
25.51,-108.12
25.51,-108.07
25.51,-108.03
25.51,-107.98
25.51,-107.94
25.51,-107.89
25.51,-107.84
25.51,-107.8
25.51,-107.76
25.51,-107.71
25.51,-107.67
25.51,-107.62
25.51,-107.58
25.51,-107.53
25.51,-107.48
25.51,-107.44
25.51,-107.4
25.51,-107.35
25.51,-107.31
25.51,-107.26
25.51,-107.22
25.51,-107.17
25.51,-107.12
25.51,-107.08
25.51,-107.03
25.51,-106.99
25.51,-106.95
25.51,-106.9
25.51,-106.86
25.51,-106.81
25.51,-106.77
25.51,-106.72
25.51,-106.68
25.51,-106.63
25.51,-106.59
25.51,-106.54
25.51,-106.5
25.51,-106.45
25.51,-106.41
25.51,-106.36
25.51,-106.31
25.51,-106.27
25.51,-106.23
25.51,-106.18
25.51,-106.14
25.51,-106.09
25.51,-106.05
25.51,-106.0
25.51,-105.95
25.51,-105.91
25.51,-105.87
25.51,-105.82
25.51,-105.78
25.51,-105.73
25.51,-105.69
25.51,-105.64
25.51,-105.59
25.51,-105.55
25.51,-105.51
25.51,-105.46
25.51,-105.42
25.51,-105.37
25.51,-105.33
25.51,-105.28
25.51,-105.23
25.51,-105.19
25.51,-105.15
25.51,-105.1
25.51,-105.06
25.51,-105.01
25.51,-104.97
25.51,-104.92
25.51,-104.88
25.51,-104.83
25.51,-104.78
25.51,-104.74
25.51,-104.7
25.51,-104.65
25.51,-104.61
25.51,-104.56
25.51,-104.52
25.51,-104.47
25.51,-104.43
25.51,-104.38
25.51,-104.34
25.51,-104.29
25.51,-104.25
25.51,-104.2
25.51,-104.16
25.51,-104.11
25.51,-104.06
25.51,-104.02
25.51,-103.98
25.51,-103.93
25.51,-103.89
25.51,-103.84
25.51,-103.8
25.51,-103.75
25.51,-103.7
25.51,-103.66
25.51,-103.62
25.51,-103.57
25.51,-103.53
25.51,-103.48
25.51,-103.44
25.51,-103.39
25.51,-103.34
25.51,-103.3
25.51,-103.26
25.51,-103.21
25.51,-103.17
25.51,-103.12
25.51,-103.08
25.51,-103.03
25.51,-102.98
25.51,-102.94
25.51,-102.9
25.51,-102.85
25.51,-102.81
25.51,-102.76
25.51,-102.72
25.51,-102.67
25.51,-102.62
25.51,-102.58
25.51,-102.53
25.51,-102.49
25.51,-102.45
25.51,-102.4
25.51,-102.36
25.51,-102.31
25.51,-102.27
25.51,-102.22
25.51,-102.18
25.51,-102.13
25.51,-102.09
25.51,-102.04
25.51,-102.0
25.51,-101.95
25.51,-101.91
25.51,-101.86
25.51,-101.81
25.51,-101.77
25.51,-101.73
25.51,-101.68
25.51,-101.64
25.51,-101.59
25.51,-101.55
25.51,-101.5
25.51,-101.45
25.51,-101.41
25.51,-101.37
25.51,-101.32
25.51,-101.28
25.51,-101.23
25.51,-101.19
25.51,-101.14
25.51,-101.09
25.51,-101.05
25.51,-101.0
25.51,-100.96
25.51,-100.92
25.51,-100.87
25.51,-100.83
25.51,-100.78
25.51,-100.73
25.51,-100.69
25.51,-100.65
25.51,-100.6
25.51,-100.56
25.51,-100.51
25.51,-100.47
25.51,-100.42
25.51,-100.38
25.51,-100.33
25.51,-100.28
25.51,-100.24
25.51,-100.2
25.51,-100.15
25.51,-100.11
25.51,-100.06
25.51,-100.02
25.51,-99.97
25.51,-99.93
25.51,-99.88
25.51,-99.84
25.51,-99.79
25.51,-99.75
25.51,-99.7
25.51,-99.66
25.51,-99.61
25.51,-99.56
25.51,-99.52
25.51,-99.48
25.51,-99.43
25.51,-99.39
25.51,-99.34
25.51,-99.3
25.51,-99.25
25.51,-99.21
25.51,-99.16
25.51,-99.12
25.51,-99.07
25.51,-99.03
25.51,-98.98
25.51,-98.94
25.51,-98.89
25.51,-98.84
25.51,-98.8
25.51,-98.75
25.51,-98.71
25.51,-98.67
25.51,-98.62
25.51,-98.58
25.51,-98.53
25.51,-98.48
25.51,-98.44
25.51,-98.4
25.51,-98.35
25.51,-98.31
25.51,-98.26
25.51,-98.22
25.51,-98.17
25.51,-98.12
25.51,-98.08
25.51,-98.03
25.51,-97.99
25.51,-97.95
25.51,-97.9
25.51,-97.86
25.51,-97.81
25.51,-97.77
25.51,-97.72
25.51,-97.68
25.51,-97.63
25.51,-97.59
25.51,-97.54
25.51,-97.5
25.51,-97.45
25.51,-97.41
25.51,-97.36
25.51,-97.31
25.51,-97.27
25.51,-97.23
25.51,-97.18
25.51,-97.14
25.51,-97.09
25.51,-97.05
25.51,-97.0
25.51,-96.96
25.51,-96.91
25.51,-96.87
25.51,-96.82
25.51,-96.78
25.51,-96.73
25.51,-96.69
25.51,-96.64
25.51,-96.59
25.51,-96.55
25.51,-96.5
25.51,-96.46
25.51,-96.42
25.51,-96.37
25.51,-96.33
25.51,-96.28
25.51,-96.23
25.51,-96.19
25.51,-96.15
25.51,-96.1
25.51,-96.06
25.51,-96.01
25.51,-95.97
25.51,-95.92
25.51,-95.88
25.51,-95.83
25.51,-95.78
25.51,-95.74
25.51,-95.7
25.51,-95.65
25.51,-95.61
25.51,-95.56
25.51,-95.52
25.51,-95.47
25.51,-95.43
25.51,-95.38
25.51,-95.34
25.51,-95.29
25.51,-95.25
25.51,-95.2
25.51,-95.16
25.51,-95.11
25.51,-95.06
25.51,-95.02
25.51,-94.98
25.51,-94.93
25.51,-94.89
25.51,-94.84
25.51,-94.8
25.51,-94.75
25.51,-94.71
25.51,-94.66
25.51,-94.62
25.51,-94.57
25.51,-94.53
25.51,-94.48
25.51,-94.44
25.51,-94.39
25.51,-94.34
25.51,-94.3
25.51,-94.25
25.51,-94.21
25.51,-94.17
25.51,-94.12
25.51,-94.08
25.51,-94.03
25.51,-93.98
25.51,-93.94
25.51,-93.9
25.51,-93.85
25.51,-93.81
25.51,-93.76
25.51,-93.72
25.51,-93.67
25.51,-93.62
25.51,-93.58
25.51,-93.53
25.51,-93.49
25.51,-93.45
25.51,-93.4
25.51,-93.36
25.51,-93.31
25.51,-93.27
25.51,-93.22
25.51,-93.18
25.51,-93.13
25.51,-93.09
25.51,-93.04
25.51,-93.0
25.51,-92.95
25.51,-92.91
25.51,-92.86
25.51,-92.81
25.51,-92.77
25.51,-92.73
25.51,-92.68
25.51,-92.64
25.51,-92.59
25.51,-92.55
25.51,-92.5
25.51,-92.46
25.51,-92.41
25.51,-92.37
25.51,-92.32
25.51,-92.28
25.51,-92.23
25.51,-92.19
25.51,-92.14
25.51,-92.09
25.51,-92.05
25.51,-92.01
25.51,-91.96
25.51,-91.92
25.51,-91.87
25.51,-91.83
25.51,-91.78
25.51,-91.73
25.51,-91.69
25.51,-91.65
25.51,-91.6
25.51,-91.56
25.51,-91.51
25.51,-91.47
25.51,-91.42
25.51,-91.38
25.51,-91.33
25.51,-91.28
25.51,-91.24
25.51,-91.2
25.51,-91.15
25.51,-91.11
25.51,-91.06
25.51,-91.02
25.51,-90.97
25.51,-90.93
25.51,-90.88
25.51,-90.84
25.51,-90.79
25.51,-90.75
25.51,-90.7
25.51,-90.66
25.51,-90.61
25.51,-90.56
25.51,-90.52
25.51,-90.48
25.51,-90.43
25.51,-90.39
25.51,-90.34
25.51,-90.3
25.51,-90.25
25.51,-90.21
25.51,-90.16
25.51,-90.12
25.51,-90.07
25.51,-90.03
25.51,-89.98
25.51,-89.94
25.51,-89.89
25.51,-89.84
25.51,-89.8
25.51,-89.76
25.51,-89.71
25.51,-89.67
25.51,-89.62
25.51,-89.58
25.51,-89.53
25.51,-89.48
25.51,-89.44
25.51,-89.4
25.51,-89.35
25.51,-89.31
25.51,-89.26
25.51,-89.22
25.51,-89.17
25.51,-89.12
25.51,-89.08
25.51,-89.03
25.51,-88.99
25.51,-88.95
25.51,-88.9
25.51,-88.86
25.51,-88.81
25.51,-88.77
25.51,-88.72
25.51,-88.68
25.51,-88.63
25.51,-88.59
25.51,-88.54
25.51,-88.5
25.51,-88.45
25.51,-88.41
25.51,-88.36
25.51,-88.31
25.51,-88.27
25.51,-88.23
25.51,-88.18
25.51,-88.14
25.51,-88.09
25.51,-88.05
25.51,-88.0
25.51,-87.96
25.51,-87.91
25.51,-87.87
25.51,-87.82
25.51,-87.78
25.51,-87.73
25.51,-87.69
25.51,-87.64
25.51,-87.59
25.51,-87.55
25.51,-87.51
25.51,-87.46
25.51,-87.42
25.51,-87.37
25.51,-87.33
25.51,-87.28
25.51,-87.23
25.51,-87.19
25.51,-87.15
25.51,-87.1
25.51,-87.06
25.51,-87.01
25.51,-86.97
25.51,-86.92
25.51,-86.88
25.51,-86.83
25.51,-86.78
25.51,-86.74
25.51,-86.7
25.51,-86.65
25.51,-86.61
25.51,-86.56
25.51,-86.52
25.51,-86.47
25.51,-86.43
25.51,-86.38
25.51,-86.34
25.51,-86.29
25.51,-86.25
25.51,-86.2
25.51,-86.16
25.51,-86.11
25.51,-86.06
25.51,-86.02
25.51,-85.98
25.51,-85.93
25.51,-85.89
25.51,-85.84
25.51,-85.8
25.55,-117.34
25.55,-117.3
25.55,-117.25
25.55,-117.2
25.55,-117.16
25.55,-117.12
25.55,-117.07
25.55,-117.03
25.55,-116.98
25.55,-116.94
25.55,-116.89
25.55,-116.84
25.55,-116.8
25.55,-116.76
25.55,-116.71
25.55,-116.67
25.55,-116.62
25.55,-116.58
25.55,-116.53
25.55,-116.48
25.55,-116.44
25.55,-116.4
25.55,-116.35
25.55,-116.31
25.55,-116.26
25.55,-116.22
25.55,-116.17
25.55,-116.12
25.55,-116.08
25.55,-116.03
25.55,-115.99
25.55,-115.95
25.55,-115.9
25.55,-115.86
25.55,-115.81
25.55,-115.77
25.55,-115.72
25.55,-115.67
25.55,-115.63
25.55,-115.59
25.55,-115.54
25.55,-115.5
25.55,-115.45
25.55,-115.41
25.55,-115.36
25.55,-115.31
25.55,-115.27
25.55,-115.23
25.55,-115.18
25.55,-115.14
25.55,-115.09
25.55,-115.05
25.55,-115.0
25.55,-114.95
25.55,-114.91
25.55,-114.87
25.55,-114.82
25.55,-114.78
25.55,-114.73
25.55,-114.69
25.55,-114.64
25.55,-114.59
25.55,-114.55
25.55,-114.51
25.55,-114.46
25.55,-114.42
25.55,-114.37
25.55,-114.33
25.55,-114.28
25.55,-114.23
25.55,-114.19
25.55,-114.15
25.55,-114.1
25.55,-114.06
25.55,-114.01
25.55,-113.97
25.55,-113.92
25.55,-113.88
25.55,-113.83
25.55,-113.78
25.55,-113.74
25.55,-113.7
25.55,-113.65
25.55,-113.61
25.55,-113.56
25.55,-113.52
25.55,-113.47
25.55,-113.42
25.55,-113.38
25.55,-113.34
25.55,-113.29
25.55,-113.25
25.55,-113.2
25.55,-113.16
25.55,-113.11
25.55,-113.06
25.55,-113.02
25.55,-112.98
25.55,-112.93
25.55,-112.89
25.55,-112.84
25.55,-112.8
25.55,-112.75
25.55,-112.7
25.55,-112.66
25.55,-112.62
25.55,-112.57
25.55,-112.53
25.55,-112.48
25.55,-112.44
25.55,-112.39
25.55,-112.34
25.55,-112.3
25.55,-112.26
25.55,-112.21
25.55,-112.17
25.55,-112.12
25.55,-112.08
25.55,-112.03
25.55,-111.98
25.55,-111.94
25.55,-111.9
25.55,-111.85
25.55,-111.81
25.55,-111.76
25.55,-111.72
25.55,-111.67
25.55,-111.62
25.55,-111.58
25.55,-111.53
25.55,-111.49
25.55,-111.45
25.55,-111.4
25.55,-111.36
25.55,-111.31
25.55,-111.27
25.55,-111.22
25.55,-111.17
25.55,-111.13
25.55,-111.09
25.55,-111.04
25.55,-111.0
25.55,-110.95
25.55,-110.91
25.55,-110.86
25.55,-110.81
25.55,-110.77
25.55,-110.73
25.55,-110.68
25.55,-110.64
25.55,-110.59
25.55,-110.55
25.55,-110.5
25.55,-110.45
25.55,-110.41
25.55,-110.37
25.55,-110.32
25.55,-110.28
25.55,-110.23
25.55,-110.19
25.55,-110.14
25.55,-110.09
25.55,-110.05
25.55,-110.01
25.55,-109.96
25.55,-109.92
25.55,-109.87
25.55,-109.83
25.55,-109.78
25.55,-109.73
25.55,-109.69
25.55,-109.65
25.55,-109.6
25.55,-109.56
25.55,-109.51
25.55,-109.47
25.55,-109.42
25.55,-109.38
25.55,-109.33
25.55,-109.28
25.55,-109.24
25.55,-109.2
25.55,-109.15
25.55,-109.11
25.55,-109.06
25.55,-109.02
25.55,-108.97
25.55,-108.93
25.55,-108.88
25.55,-108.84
25.55,-108.79
25.55,-108.75
25.55,-108.7
25.55,-108.66
25.55,-108.61
25.55,-108.56
25.55,-108.52
25.55,-108.48
25.55,-108.43
25.55,-108.39
25.55,-108.34
25.55,-108.3
25.55,-108.25
25.55,-108.2
25.55,-108.16
25.55,-108.12
25.55,-108.07
25.55,-108.03
25.55,-107.98
25.55,-107.94
25.55,-107.89
25.55,-107.84
25.55,-107.8
25.55,-107.76
25.55,-107.71
25.55,-107.67
25.55,-107.62
25.55,-107.58
25.55,-107.53
25.55,-107.48
25.55,-107.44
25.55,-107.4
25.55,-107.35
25.55,-107.31
25.55,-107.26
25.55,-107.22
25.55,-107.17
25.55,-107.12
25.55,-107.08
25.55,-107.03
25.55,-106.99
25.55,-106.95
25.55,-106.9
25.55,-106.86
25.55,-106.81
25.55,-106.77
25.55,-106.72
25.55,-106.68
25.55,-106.63
25.55,-106.59
25.55,-106.54
25.55,-106.5
25.55,-106.45
25.55,-106.41
25.55,-106.36
25.55,-106.31
25.55,-106.27
25.55,-106.23
25.55,-106.18
25.55,-106.14
25.55,-106.09
25.55,-106.05
25.55,-106.0
25.55,-105.95
25.55,-105.91
25.55,-105.87
25.55,-105.82
25.55,-105.78
25.55,-105.73
25.55,-105.69
25.55,-105.64
25.55,-105.59
25.55,-105.55
25.55,-105.51
25.55,-105.46
25.55,-105.42
25.55,-105.37
25.55,-105.33
25.55,-105.28
25.55,-105.23
25.55,-105.19
25.55,-105.15
25.55,-105.1
25.55,-105.06
25.55,-105.01
25.55,-104.97
25.55,-104.92
25.55,-104.88
25.55,-104.83
25.55,-104.78
25.55,-104.74
25.55,-104.7
25.55,-104.65
25.55,-104.61
25.55,-104.56
25.55,-104.52
25.55,-104.47
25.55,-104.43
25.55,-104.38
25.55,-104.34
25.55,-104.29
25.55,-104.25
25.55,-104.2
25.55,-104.16
25.55,-104.11
25.55,-104.06
25.55,-104.02
25.55,-103.98
25.55,-103.93
25.55,-103.89
25.55,-103.84
25.55,-103.8
25.55,-103.75
25.55,-103.7
25.55,-103.66
25.55,-103.62
25.55,-103.57
25.55,-103.53
25.55,-103.48
25.55,-103.44
25.55,-103.39
25.55,-103.34
25.55,-103.3
25.55,-103.26
25.55,-103.21
25.55,-103.17
25.55,-103.12
25.55,-103.08
25.55,-103.03
25.55,-102.98
25.55,-102.94
25.55,-102.9
25.55,-102.85
25.55,-102.81
25.55,-102.76
25.55,-102.72
25.55,-102.67
25.55,-102.62
25.55,-102.58
25.55,-102.53
25.55,-102.49
25.55,-102.45
25.55,-102.4
25.55,-102.36
25.55,-102.31
25.55,-102.27
25.55,-102.22
25.55,-102.18
25.55,-102.13
25.55,-102.09
25.55,-102.04
25.55,-102.0
25.55,-101.95
25.55,-101.91
25.55,-101.86
25.55,-101.81
25.55,-101.77
25.55,-101.73
25.55,-101.68
25.55,-101.64
25.55,-101.59
25.55,-101.55
25.55,-101.5
25.55,-101.45
25.55,-101.41
25.55,-101.37
25.55,-101.32
25.55,-101.28
25.55,-101.23
25.55,-101.19
25.55,-101.14
25.55,-101.09
25.55,-101.05
25.55,-101.0
25.55,-100.96
25.55,-100.92
25.55,-100.87
25.55,-100.83
25.55,-100.78
25.55,-100.73
25.55,-100.69
25.55,-100.65
25.55,-100.6
25.55,-100.56
25.55,-100.51
25.55,-100.47
25.55,-100.42
25.55,-100.38
25.55,-100.33
25.55,-100.28
25.55,-100.24
25.55,-100.2
25.55,-100.15
25.55,-100.11
25.55,-100.06
25.55,-100.02
25.55,-99.97
25.55,-99.93
25.55,-99.88
25.55,-99.84
25.55,-99.79
25.55,-99.75
25.55,-99.7
25.55,-99.66
25.55,-99.61
25.55,-99.56
25.55,-99.52
25.55,-99.48
25.55,-99.43
25.55,-99.39
25.55,-99.34
25.55,-99.3
25.55,-99.25
25.55,-99.21
25.55,-99.16
25.55,-99.12
25.55,-99.07
25.55,-99.03
25.55,-98.98
25.55,-98.94
25.55,-98.89
25.55,-98.84
25.55,-98.8
25.55,-98.75
25.55,-98.71
25.55,-98.67
25.55,-98.62
25.55,-98.58
25.55,-98.53
25.55,-98.48
25.55,-98.44
25.55,-98.4
25.55,-98.35
25.55,-98.31
25.55,-98.26
25.55,-98.22
25.55,-98.17
25.55,-98.12
25.55,-98.08
25.55,-98.03
25.55,-97.99
25.55,-97.95
25.55,-97.9
25.55,-97.86
25.55,-97.81
25.55,-97.77
25.55,-97.72
25.55,-97.68
25.55,-97.63
25.55,-97.59
25.55,-97.54
25.55,-97.5
25.55,-97.45
25.55,-97.41
25.55,-97.36
